z,vz,az
0.84,0,0
0.838852,-0.204393,-16.4186
0.836069,-0.342224,-11.9541
0.832109,-0.449966,-9.96504
0.827172,-0.544578,-9.1247
0.821344,-0.633903,-8.81324
0.814653,-0.72153,-8.74118
0.807105,-0.809058,-8.77357
0.798694,-0.897164,-8.84786
0.789413,-0.986098,-8.93539
0.779251,-1.07592,-9.02335
0.768198,-1.16659,-9.10636
0.756243,-1.25806,-9.18244
0.743379,-1.35025,-9.25115
0.729598,-1.44309,-9.31275
0.714893,-1.53651,-9.36776
0.699639,-1.5663,-5.23614
0.683907,-1.61742,-3.67929
0.66786,-1.61832,3.43549
0.652132,-1.54851,9.76026
0.637289,-1.43165,12.9162
0.623607,-1.29824,13.4123
0.61111,-1.16758,12.6608
0.59971,-1.04585,11.7612
0.589309,-0.931646,11.1701
0.579842,-0.821656,10.8787
0.571275,-0.713796,10.7061
0.563589,-0.607768,10.4954
0.556766,-0.504376,10.1803
0.550779,-0.404679,9.76587
0.545596,-0.309495,9.28745
0.541178,-0.219276,8.77886
0.537486,-0.134206,8.26053
0.534483,-0.0543292,7.74079
0.53213,0.020353,7.22181
0.53039,0.0898532,6.70449
0.529227,0.154197,6.19068
0.528605,0.213433,5.68322
0.528488,0.267642,5.18527
0.528841,0.316933,4.69961
0.52963,0.361443,4.22834
0.53082,0.401322,3.77296
0.53238,0.436735,3.33445
0.534277,0.467854,2.9135
0.536479,0.494859,2.51058
0.538957,0.51793,2.126
0.54168,0.537253,1.75995
0.54462,0.553013,1.4125
0.547749,0.565396,1.0836
0.551038,0.574587,0.773152
0.554463,0.580769,0.480978
0.557997,0.584125,0.206864
0.561616,0.584833,-0.0494334
0.565296,0.583071,-0.288178
0.569014,0.579012,-0.509649
0.57275,0.572828,-0.714137
0.576481,0.564687,-0.901944
0.58019,0.554754,-1.07338
0.583858,0.543191,-1.22876
0.587466,0.530158,-1.36843
0.591,0.515808,-1.49272
0.594445,0.500295,-1.60199
0.597786,0.483766,-1.69662
0.601012,0.466367,-1.777
0.604112,0.448236,-1.84354
0.607075,0.42951,-1.8967
0.609893,0.410322,-1.93692
0.612558,0.390797,-1.96469
0.615064,0.371057,-1.98052
0.617407,0.351219,-1.98496
0.619582,0.331394,-1.97855
0.621586,0.311688,-1.96188
0.623418,0.2922,-1.93556
0.625078,0.273022,-1.9002
0.626565,0.254243,-1.85645
0.627881,0.235943,-1.80496
0.629028,0.218195,-1.74638
0.630009,0.201068,-1.6814
0.630829,0.18462,-1.61069
0.631491,0.168907,-1.53491
0.632001,0.153976,-1.45476
0.632364,0.139866,-1.37088
0.632587,0.126611,-1.28394
0.632677,0.114239,-1.19458
0.63264,0.102771,-1.10342
0.632485,0.0922205,-1.01107
0.632218,0.0825974,-0.918122
0.631848,0.0739047,-0.825122
0.631383,0.0661398,-0.732603
0.63083,0.0592953,-0.641067
0.630199,0.053359,-0.550983
0.629497,0.0483139,-0.462788
0.628732,0.0441391,-0.376883
0.627912,0.0408097,-0.293637
0.627045,0.0382973,-0.213381
0.626139,0.0365704,-0.136412
0.625201,0.0355948,-0.0629891
0.624239,0.0353338,0.00666221
0.623258,0.0357486,0.0723524
0.622266,0.0367989,0.133926
0.621269,0.0384427,0.191262
0.620273,0.0406373,0.244271
0.619283,0.0433389,0.292895
0.618305,0.0465037,0.337104
0.617343,0.0500873,0.376899
0.616402,0.0540458,0.412307
0.615486,0.0583356,0.443378
0.614598,0.0629136,0.470187
0.613742,0.0677378,0.492828
0.61292,0.072767,0.511418
0.612135,0.0779613,0.526087
0.61139,0.0832825,0.536984
0.610685,0.0886935,0.544271
0.610023,0.0941592,0.54812
0.609405,0.0996462,0.548715
0.608831,0.105123,0.546248
0.608301,0.11056,0.540918
0.607817,0.115929,0.532926
0.607377,0.121205,0.522482
0.606982,0.126365,0.509792
0.606631,0.131388,0.495066
0.606323,0.136253,0.478514
0.606058,0.140944,0.460342
0.605834,0.145445,0.440752
0.605649,0.149745,0.419946
0.605503,0.15383,0.398116
0.605393,0.157693,0.375452
0.605318,0.161326,0.352136
0.605277,0.164722,0.328342
0.605266,0.167879,0.304236
0.605285,0.170795,0.279978
0.605331,0.173467,0.255716
0.605403,0.175897,0.23159
0.605497,0.178088,0.207733
0.605613,0.180041,0.184265
0.605747,0.181763,0.161297
0.605899,0.183258,0.138933
0.606066,0.184533,0.117264
0.606245,0.185595,0.0963722
0.606435,0.186453,0.0763315
0.606635,0.187115,0.0572053
