z,vz,az
0.497983,0.169014,0.0451339
0.497897,0.169479,0.0477295
0.497812,0.169969,0.050049
0.497728,0.17048,0.0520958
0.497646,0.171011,0.0538748
0.497565,0.171558,0.0553919
0.497487,0.172119,0.0566542
0.497411,0.172691,0.0576699
0.497337,0.173272,0.0584481
0.497266,0.173859,0.0589984
0.497197,0.174451,0.0593315
0.49713,0.175045,0.0594584
0.497067,0.17564,0.0593907
0.497006,0.176232,0.0591405
0.496948,0.176822,0.05872
0.496893,0.177406,0.0581417
0.496841,0.177984,0.0574184
0.496791,0.178554,0.0565626
0.496745,0.179114,0.0555872
0.4967,0.179664,0.0545047
0.496659,0.180203,0.0533276
0.49662,0.18073,0.0520681
0.496584,0.181244,0.0507382
0.49655,0.181744,0.0493495
0.496518,0.18223,0.0479132
0.496488,0.182701,0.0464404
0.496461,0.183158,0.0449413
0.496436,0.183599,0.0434259
0.496412,0.184026,0.0419037
0.49639,0.184437,0.0403836
0.49637,0.184833,0.0388739
0.496351,0.185214,0.0373825
0.496333,0.18558,0.0359165
0.496317,0.185931,0.0344827
0.496302,0.186269,0.0330872
0.496288,0.186592,0.0317353
0.496274,0.186903,0.0304322
0.496262,0.187201,0.0291821
0.496249,0.187486,0.0279889
0.496238,0.18776,0.0268557
0.496227,0.188023,0.0257855
0.496216,0.188275,0.0247803
0.496205,0.188518,0.0238418
0.496194,0.188752,0.0229714
0.496184,0.188977,0.0221699
0.496173,0.189195,0.0214375
0.496162,0.189406,0.0207743
0.496151,0.189611,0.0201797
0.49614,0.18981,0.0196531
0.496128,0.190004,0.0191934
0.496115,0.190194,0.018799
0.496103,0.19038,0.0184683
0.496089,0.190563,0.0181993
0.496076,0.190744,0.0179899
0.496061,0.190923,0.0178377
0.496046,0.191101,0.0177401
0.49603,0.191278,0.0176944
0.496014,0.191455,0.0176978
0.495997,0.191632,0.0177473
0.495979,0.19181,0.0178399
0.495961,0.191989,0.0179726
0.495941,0.192169,0.0181422
0.495922,0.192352,0.0183455
0.495901,0.192537,0.0185796
0.49588,0.192724,0.0188411
0.495858,0.192914,0.0191271
0.495835,0.193107,0.0194345
0.495812,0.193303,0.0197604
0.495789,0.193502,0.0201017
0.495764,0.193705,0.0204559
0.495739,0.193911,0.02082
0.495714,0.194121,0.0211915
0.495688,0.194335,0.0215679
0.495661,0.194553,0.0219468
0.495635,0.194774,0.0223261
0.495607,0.195,0.0227035
0.49558,0.195229,0.0230771
0.495552,0.195461,0.0234451
0.495523,0.195698,0.0238058
0.495495,0.195938,0.0241576
0.495466,0.196181,0.024499
0.495437,0.196428,0.0248289
0.495407,0.196678,0.0251461
0.495378,0.196931,0.0254496
0.495348,0.197187,0.0257386
0.495319,0.197446,0.0260122
0.495289,0.197707,0.02627
0.495259,0.197971,0.0265114
0.495229,0.198237,0.0267361
0.495199,0.198506,0.0269438
0.495169,0.198776,0.0271344
0.495139,0.199049,0.0273079
0.49511,0.199323,0.0274643
0.49508,0.199598,0.0276038
0.49505,0.199875,0.0277265
0.495021,0.200152,0.027833
0.494991,0.200431,0.0279234
0.494962,0.200711,0.0279983
0.494933,0.200991,0.0280582
0.494903,0.201272,0.0281036
0.494875,0.201553,0.0281352
0.494846,0.201835,0.0281536
0.494817,0.202116,0.0281594
0.494789,0.202398,0.0281534
0.494761,0.202679,0.0281364
0.494732,0.202961,0.028109
0.494704,0.203241,0.028072
0.494677,0.203522,0.0280263
0.494649,0.203802,0.0279725
0.494622,0.204081,0.0279115
0.494595,0.20436,0.0278439
0.494567,0.204638,0.0277707
0.494541,0.204915,0.0276924
0.494514,0.205192,0.0276099
0.494487,0.205468,0.0275238
0.494461,0.205742,0.0274348
0.494434,0.206016,0.0273436
0.494408,0.206289,0.0272507
0.494382,0.206561,0.0271569
0.494356,0.206832,0.0270627
0.49433,0.207102,0.0269686
0.494305,0.207372,0.0268751
0.494279,0.20764,0.0267827
0.494253,0.207907,0.0266918
0.494228,0.208174,0.0266029
0.494202,0.208439,0.0265163
0.494177,0.208704,0.0264323
0.494152,0.208968,0.0263513
0.494126,0.209231,0.0262735
0.494101,0.209493,0.0261992
0.494076,0.209755,0.0261285
0.494051,0.210016,0.0260616
0.494026,0.210276,0.0259987
0.494001,0.210536,0.0259399
0.493976,0.210795,0.0258852
0.49395,0.211054,0.0258347
0.493925,0.211312,0.0257884
0.4939,0.211569,0.0257464
0.493875,0.211827,0.0257085
0.49385,0.212083,0.0256749
0.493825,0.21234,0.0256453
0.4938,0.212596,0.0256198
0.493774,0.212852,0.0255981
0.493749,0.213108,0.0255803
0.493724,0.213364,0.0255662
0.493698,0.21362,0.0255556
0.493673,0.213875,0.0255484
0.493648,0.214131,0.0255444
0.493622,0.214386,0.0255435
0.493597,0.214641,0.0255454
0.493571,0.214897,0.0255501
0.493546,0.215153,0.0255573
0.49352,0.215408,0.0255668
0.493495,0.215664,0.0255784
0.493469,0.21592,0.025592
0.493443,0.216176,0.0256074
0.493417,0.216432,0.0256243
0.493391,0.216688,0.0256426
0.493366,0.216945,0.0256621
0.49334,0.217201,0.0256827
0.493314,0.217458,0.0257041
0.493288,0.217716,0.0257262
0.493262,0.217973,0.0257489
0.493236,0.218231,0.0257719
0.49321,0.218488,0.0257952
0.493184,0.218746,0.0258185
0.493158,0.219005,0.0258418
0.493131,0.219263,0.025865
0.493105,0.219522,0.0258879
0.493079,0.219781,0.0259103
0.493053,0.22004,0.0259323
0.493027,0.2203,0.0259538
0.493,0.220559,0.0259745
0.492974,0.220819,0.0259946
0.492948,0.221079,0.0260138
0.492922,0.22134,0.0260322
0.492895,0.2216,0.0260497
0.492869,0.221861,0.0260663
0.492843,0.222121,0.0260818
0.492816,0.222382,0.0260964
0.49279,0.222643,0.02611
0.492764,0.222904,0.0261225
0.492738,0.223166,0.026134
0.492711,0.223427,0.0261444
0.492685,0.223689,0.0261538
0.492659,0.22395,0.0261622
0.492632,0.224212,0.0261695
0.492606,0.224474,0.0261759
0.49258,0.224735,0.0261813
0.492554,0.224997,0.0261858
0.492527,0.225259,0.0261894
0.492501,0.225521,0.026192
0.492475,0.225783,0.0261939
0.492449,0.226045,0.026195
0.492422,0.226307,0.0261952
0.492396,0.226569,0.0261948
0.49237,0.226831,0.0261938
0.492344,0.227093,0.026192
0.492318,0.227354,0.0261898
0.492291,0.227616,0.0261869
0.492265,0.227878,0.0261836
0.492239,0.22814,0.0261799
0.492213,0.228402,0.0261758
0.492187,0.228664,0.0261713
0.492161,0.228925,0.0261665
0.492135,0.229187,0.0261614
0.492108,0.229448,0.0261562
0.492082,0.22971,0.0261507
0.492056,0.229971,0.0261452
0.49203,0.230233,0.0261395
0.492004,0.230494,0.0261337
0.491978,0.230756,0.026128
0.491952,0.231017,0.0261222
0.491926,0.231278,0.0261165
0.4919,0.231539,0.0261108
0.491874,0.2318,0.0261052
0.491848,0.232061,0.0260998
0.491822,0.232322,0.0260944
0.491796,0.232583,0.0260893
