z,vz,az
0.608012,0.153334,0.0314468
0.608023,0.153322,-0.0183955
0.60802,0.152624,-0.0792701
0.608,0.151697,-0.104528
0.607962,0.150433,-0.130596
0.607904,0.148674,-0.16657
0.607826,0.14673,-0.186037
0.607728,0.144619,-0.205626
0.60761,0.142374,-0.220576
0.607473,0.14003,-0.228884
0.60732,0.137794,-0.218038
0.607153,0.135771,-0.194362
0.606977,0.134186,-0.15001
0.606796,0.132787,-0.120393
0.606613,0.131963,-0.0670222
0.606437,0.131872,-0.00176029
0.606271,0.132223,0.0468826
0.606117,0.132882,0.0840708
0.605981,0.134135,0.134947
0.605863,0.135605,0.157519
0.605764,0.137275,0.174276
0.605685,0.139066,0.182224
0.605624,0.140896,0.182656
0.605581,0.142702,0.178152
0.605553,0.144447,0.170827
0.60554,0.146109,0.161862
0.605539,0.147676,0.151739
0.605548,0.149135,0.140635
0.605567,0.15048,0.1287
0.605593,0.151701,0.116158
0.605626,0.152795,0.103295
0.605664,0.153761,0.0904081
0.605705,0.154598,0.0777639
0.605748,0.155311,0.0655801
0.605794,0.155906,0.0540247
0.605839,0.156389,0.0432231
0.605884,0.156768,0.0332669
0.605928,0.157052,0.0242193
0.60597,0.157251,0.0161193
0.60601,0.157374,0.00898425
0.606047,0.157431,0.00281167
0.606081,0.157431,-0.00241794
0.606112,0.157383,-0.00673852
0.606139,0.157297,-0.0101957
0.606163,0.15718,-0.0128443
0.606183,0.157041,-0.0147455
0.6062,0.156887,-0.0159652
0.606213,0.156724,-0.0165719
0.606222,0.156557,-0.0166349
0.606228,0.156393,-0.0162231
0.606231,0.156234,-0.0154034
0.606231,0.156086,-0.0142404
0.606228,0.156001,-0.00907935
0.606222,0.155917,-0.00742695
0.606215,0.155841,-0.00564283
0.606204,0.155706,-0.00985195
0.606193,0.155905,0.013147
0.606181,0.156021,0.0121889
0.606167,0.155986,0.00451498
0.606152,0.156229,0.0225186
0.606137,0.156444,0.0212478
0.606122,0.156631,0.0198507
0.606106,0.156801,0.0182016
0.606089,0.156984,0.0179844
0.606072,0.157437,0.0374636
0.606055,0.157481,0.012741
0.606035,0.157569,0.0127284
0.606015,0.15803,0.0357333
0.605996,0.158354,0.0302745
0.605976,0.158608,0.029051
0.605955,0.15893,0.0344105
0.605936,0.159526,0.0537715
0.605916,0.159558,0.0155083
0.605893,0.159629,0.00972812
0.605867,0.159613,-0.00546482
0.605838,0.159615,-0.00933068
0.605806,0.159707,-0.000364766
0.605773,0.159693,0.000602567
0.605735,0.15949,-0.00766402
0.605694,0.159249,-0.0142757
0.605649,0.15906,-0.0189815
0.6056,0.158785,-0.0309185
0.605549,0.158592,-0.0262699
0.605495,0.158554,-0.00935543
0.605441,0.158492,-0.000623187
0.605385,0.158439,0.00643692
0.605329,0.158546,0.0178349
0.605274,0.158644,0.014534
0.605221,0.159002,0.0299673
0.605171,0.159269,0.0262953
0.605124,0.159918,0.0581038
0.605082,0.160518,0.0643392
0.605043,0.16105,0.0644294
0.605009,0.16182,0.0788974
0.604981,0.162615,0.0778984
0.604957,0.163342,0.070851
0.604936,0.163994,0.0634612
0.60492,0.164891,0.079965
0.604908,0.165652,0.0748159
0.604898,0.166215,0.0625064
0.604889,0.166618,0.0460227
0.60488,0.166996,0.0344181
0.604869,0.167165,0.0115803
0.604859,0.167677,0.0327141
0.604848,0.167809,0.0135409
0.604836,0.167981,0.0208519
0.604821,0.168073,0.0159255
0.604804,0.168007,-0.000257355
0.604784,0.167927,-0.0100347
0.604761,0.16767,-0.0290698
0.604736,0.167726,-0.00875935
0.604706,0.167227,-0.0412604
0.604672,0.166878,-0.0305766
0.604633,0.166478,-0.0352724
0.604592,0.166258,-0.0243388
0.604549,0.165984,-0.0261412
0.604506,0.166053,0.0020407
0.604463,0.165887,-0.00672341
0.60442,0.166053,0.0193086
0.604379,0.166286,0.0270407
0.604342,0.166665,0.0393784
0.604307,0.166937,0.0332671
0.604275,0.167281,0.036241
0.604247,0.167992,0.0616754
0.604224,0.168521,0.0546092
0.604204,0.169054,0.0579092
0.604187,0.169664,0.0628299
0.604174,0.17026,0.0597757
0.604163,0.170699,0.0453418
0.604155,0.171432,0.062501
