Execution Time (ms)
0.003
0.018
0.029
0.024
0.088
0.017
0.035
0.053
0.005
0.018
0.006
0.061
0.055
0.016
0.003
0.033
0.061
0.016
0.043
0.022
0.1
0.015
0.042
0.02
0.082
0.02
0.045
0.017
0.029
0.023
0.09
0.025
0.04
0.012
0.001
0.012
0.012
0.017
0.038
0.021
0.004
0.048
0.12
0.025
0.113
0.02
0.051
0.067
0.015
0.023
0.04
0.029
0.033
0.021
0.036
0.02
0.045
0.024
0.004
0.025
0.028
0.026
0.088
0.019
0.038
0.016
0.036
0.076
0.153
0.022
0.049
0.066
0.094
0.022
0.026
0.035
0.083
0.013
0.03
0.019
0.033
0.016
0.005
0.037
0.068
0.024
0.021
0.054
0.006
0.021
0.011
0.024
0.003
0.027
0.004
0.022
0.006
0.021
0.008
0.023
0.008
0.067
0.015
0.018
0.007
0.019
0.01
0.05
0.003
0.016
0.003
0.057
0.004
0.015
0.053
0.032
0.058
0.019
0.011
0.017
0.05
0.024
0.014
0.033
0.012
0.021
0.009
0.035
0.034
0.016
0.032
0.027
0.071
0.021
0.014
0.024
0.026
0.02
0.011
0.023
0.033
0.019
0.048
0.023
0.041
0.066
0.007
0.051
0.036
0.021
0.005
0.018
0.064
0.017
0.003
0.02
0.069
0.017
0.048
0.059
0.005
0.018
0.003
0.019
0.043
0.02
0.002
0.057
0.236
0.022
0.058
0.058
0.006
0.017
0.01
0.036
0.082
0.015
0.047
0.018
0.027
0.014
0.002
0.021
0.045
0.017
0.033
0.021
0.073
0.05
0.063
0.012
0.006
0.016
0.003
0.03
0.041
0.018
0.003
0.014
0.032
0.018
0.014
0.062
0.005
0.018
0.004
0.016
0.003
0.015
0.03
0.015
0.053
0.013
0.001
0.058
0.073
0.028
0.004
0.076
0.11
0.016
0.034
0.017
0.004
0.018
0.003
0.058
0.08
0.015
0.003
0.064
0.085
0.014
0.07
0.018
0.039
0.013
0.034
0.01
0.089
0.015
0.036
0.018
0.029
0.016
0.004
0.046
0.005
0.014
0.001
0.058
0.094
0.019
0.017
0.061
0.092
0.015
0.003
0.017
0.034
0.013
0.062
0.013
0.001
0.017
0.002
0.055
0.041
0.013
0.008
0.014
0.002
0.017
0.033
0.035
0.038
0.011
0.001
0.038
0.004
0.019
0.03
0.017
0.105
0.013
0.001
0.011
0.008
0.017
0.074
0.015
0.017
0.017
0.009
0.065
0.097
0.016
0.002
0.024
0.006
0.015
0.025
0.017
0.003
0.012
0.004
0.009
0.023
0.017
0.005
0.012
0.03
0.016
0.007
0.021
0.07
0.013
0.003
0.038
0.064
0.014
0.002
0.014
0.024
0.015
0.001
0.062
0.008
0.019
0.035
0.012
0.023
0.013
0.017
0.014
0.001
0.016
0.03
0.014
0.043
0.019
0.008
0.05
0.01
0.056
0.005
0.012
0.025
0.013
0.003
0.019
0.035
0.015
0.034
0.019
0.035
0.015
0.002
0.026
0.032
0.018
0.048
0.017
0.037
0.011
0.059
0.024
0.049
0.014
0.032
0.027
0.013
0.014
0.089
0.012
0.009
0.018
0.045
0.02
0.012
0.014
0.003
0.032
0.101
0.022
0.005
0.012
0.027
0.017
0.031
0.016
0.038
0.012
0.028
0.038
0.074
0.015
0.034
0.01
0.001
0.021
0.01
0.025
0.008
0.014
0.031
0.027
0.005
0.016
0.003
0.062
0.043
0.012
0.001
0.031
0.069
0.021
0.037
0.013
0.024
0.014
0.006
0.011
0.001
0.017
0.01
0.023
0.103
0.017
0.01
0.047
0.004
0.013
0.064
0.014
0.039
0.018
0.007
0.019
0.011
0.015
0.002
0.032
0.002
0.013
0.008
0.024
0.038
0.016
0.007
0.014
0.014
0.016
0.002
0.05
0.06
0.018
0.01
0.016
0.022
0.018
0.003
0.019
0.084
0.014
0.001
0.043
0.099
0.014
0.002
0.051
0.098
0.012
0.04
0.041
0.077
0.013
0.001
0.022
0.002
0.015
0.007
0.04
0.052
0.012
0.002
0.017
0.003
0.013
0.002
0.022
0.069
0.012
0.022
0.019
0.004
0.012
0.065
0.013
0.031
0.014
0.002
0.022
0.077
0.016
0.002
0.02
0.005
0.013
0.003
0.019
0.003
0.018
0.037
0.051
0.051
0.015
0.032
0.019
0.002
0.02
0.069
0.033
0.062
0.015
0.012
0.026
0.099
0.015
0.007
0.061
0.141
0.016
0.004
0.02
0.123
0.013
0.001
0.044
0.14
0.015
0.001
0.024
0.045
0.095
0.018
0.022
0.016
0.016
0.011
0.067
0.019
0.026
0.033
0.023
0.011
0.013
0.038
0.042
0.052
0.016
0.032
0.013
0.034
0.017
0.032
0.018
0.041
0.018
0.009
0.011
0.019
0.02
0.007
0.013
0.032
0.015
0.038
0.014
0.012
0.015
0.034
0.023
0.005
0.024
0.054
0.022
0.072
0.02
0.038
0.022
0.072
0.019
0.034
0.017
0.034
0.016
0.027
0.014
0.028
0.034
0.039
0.022
0.002
0.014
0.003
0.024
0.015
0.018
0.003
0.011
0.004
0.018
0.037
0.016
0.011
0.021
0.041
0.021
0.007
0.027
0.038
0.011
0.03
0.02
0.04
0.027
0.042
0.024
0.084
0.021
0.073
0.024
0.049
0.017
0.008
0.016
0.004
0.014
0.085
0.021
0.004
0.018
0.007
0.018
0.002
0.022
0.001
0.014
0.002
0.02
0.083
0.018
0.028
0.025
0.03
0.013
0.067
0.009
0.03
0.013
0.029
0.017
0.059
0.018
0.053
0.023
0.004
0.017
0.011
0.012
0.007
0.014
0.001
0.015
0.061
0.013
0.035
0.014
0.028
0.018
0.002
0.023
0.029
0.018
0.036
0.012
0.01
0.016
0.002
0.018
0.005
0.026
0.012
0.016
0.036
0.019
0.003
0.012
0.038
0.012
0.049
0.014
0.033
0.038
0.077
0.045
0.099
0.016
0.008
0.011
0.001
0.014
0.091
0.013
0.031
0.011
0.002
0.009
0.024
0.017
0.084
0.009
0.038
0.008
0.001
0.014
0.025
0.017
0.002
0.009
0.022
0.013
0.064
0.013
0.027
0.013
0.095
0.019
0.025
0.02
0.003
0.013
0.004
0.048
0.033
0.013
0.005
0.013
0.027
0.014
0.005
0.012
0.006
0.011
0.031
0.013
0.034
0.01
0.02
0.018
0.036
0.014
0.049
0.019
0.003
0.015
0.001
0.017
0.003
0.009
0.022
0.012
0.023
0.012
0.035
0.015
0.012
0.009
0.007
0.015
0.062
0.008
0.002
0.015
0.095
0.012
0.022
0.015
0.001
0.014
0.072
0.018
0.038
0.01
0.027
0.013
0.033
0.014
0.028
0.014
0.001
0.012
0.003
0.013
0.028
0.008
0.002
0.017
0.009
0.015
0.005
0.013
0.036
0.01
0.003
0.015
0.01
0.008
0.001
0.013
0.047
0.013
0.002
0.023
0.046
0.015
0.032
0.013
0.001
0.011
0.006
0.012
0.034
0.011
0.035
0.016
0.027
0.011
0.032
0.024
0.006
0.01
0.024
0.012
0.003
0.014
0.002
0.014
0.005
0.01
0.01
0.016
0.008
0.011
0.001
0.017
0.008
0.023
0.028
0.017
0.048
0.007
0.007
0.009
0.008
0.012
0.063
0.012
0.001
0.013
0.004
0.019
0.003
0.011
0.019
0.012
0.074
0.01
0.026
0.014
0.043
