z,vz,az
0.498747,0.161455,0.0443431
0.49866,0.161913,0.0470789
0.498573,0.162397,0.0495327
0.498488,0.162904,0.0517075
0.498405,0.163432,0.0536076
0.498323,0.163976,0.0552388
0.498244,0.164536,0.0566079
0.498166,0.165108,0.0577229
0.498091,0.16569,0.0585927
0.498019,0.16628,0.059227
0.497949,0.166874,0.0596363
0.497881,0.167472,0.0598319
0.497817,0.16807,0.0598253
0.497755,0.168668,0.0596287
0.497696,0.169262,0.0592546
0.49764,0.169852,0.0587157
0.497587,0.170436,0.0580249
0.497536,0.171012,0.0571953
0.497489,0.171579,0.0562397
0.497444,0.172136,0.0551712
0.497402,0.172681,0.0540024
0.497362,0.173215,0.052746
0.497325,0.173735,0.0514143
0.497291,0.174242,0.0500194
0.497259,0.174735,0.0485728
0.497229,0.175213,0.0470857
0.497201,0.175676,0.0455691
0.497175,0.176123,0.0440331
0.497152,0.176556,0.0424876
0.497129,0.176972,0.0409419
0.497109,0.177374,0.0394046
0.49709,0.17776,0.0378839
0.497073,0.178131,0.0363874
0.497056,0.178487,0.0349221
0.497041,0.178829,0.0334942
0.497027,0.179156,0.0321096
0.497014,0.17947,0.0307736
0.497001,0.179771,0.0294906
0.496989,0.18006,0.0282647
0.496978,0.180336,0.0270994
0.496967,0.180601,0.0259976
0.496956,0.180856,0.0249618
0.496946,0.1811,0.0239937
0.496935,0.181335,0.0230948
0.496925,0.181562,0.0222659
0.496914,0.181781,0.0215076
0.496904,0.181992,0.0208198
0.496893,0.182197,0.0202023
0.496882,0.182396,0.0196543
0.49687,0.18259,0.0191746
0.496858,0.182779,0.018762
0.496846,0.182965,0.0184147
0.496832,0.183148,0.0181307
0.496819,0.183328,0.017908
0.496805,0.183506,0.017744
0.49679,0.183683,0.0176361
0.496774,0.183859,0.0175818
0.496758,0.184035,0.0175779
0.496741,0.184211,0.0176217
0.496723,0.184387,0.0177099
0.496705,0.184565,0.0178394
0.496686,0.184744,0.0180071
0.496666,0.184925,0.0182097
0.496646,0.185109,0.0184441
0.496625,0.185294,0.0187069
0.496603,0.185483,0.0189952
0.496581,0.185675,0.0193057
0.496557,0.185869,0.0196353
0.496534,0.186068,0.0199812
0.496509,0.186269,0.0203404
0.496484,0.186475,0.0207101
0.496459,0.186684,0.0210876
0.496433,0.186897,0.0214704
0.496407,0.187113,0.021856
0.49638,0.187334,0.0222422
0.496352,0.187558,0.0226266
0.496325,0.187787,0.0230074
0.496297,0.188019,0.0233825
0.496268,0.188254,0.0237503
0.49624,0.188494,0.0241091
0.496211,0.188737,0.0244575
0.496182,0.188983,0.0247942
0.496152,0.189233,0.0251179
0.496123,0.189485,0.0254277
0.496093,0.189741,0.0257227
0.496063,0.19,0.0260021
0.496033,0.190261,0.0262653
0.496003,0.190525,0.0265118
0.495973,0.190792,0.0267412
0.495943,0.19106,0.0269533
0.495913,0.191331,0.0271479
0.495883,0.191603,0.027325
0.495854,0.191877,0.0274846
0.495824,0.192153,0.027627
0.495794,0.19243,0.0277523
0.495764,0.192708,0.0278608
0.495735,0.192987,0.027953
0.495706,0.193267,0.0280293
0.495676,0.193548,0.0280902
0.495647,0.193829,0.0281364
0.495618,0.19411,0.0281684
0.495589,0.194392,0.0281869
0.495561,0.194674,0.0281926
0.495532,0.194956,0.0281862
0.495504,0.195238,0.0281685
0.495476,0.195519,0.0281403
0.495448,0.195801,0.0281023
0.49542,0.196081,0.0280553
0.495393,0.196362,0.0280002
0.495365,0.196641,0.0279376
0.495338,0.19692,0.0278685
0.495311,0.197199,0.0277935
0.495284,0.197476,0.0277134
0.495257,0.197753,0.027629
0.495231,0.198029,0.027541
0.495204,0.198304,0.0274501
0.495178,0.198578,0.027357
0.495152,0.198851,0.0272622
0.495126,0.199123,0.0271665
0.4951,0.199394,0.0270704
0.495074,0.199664,0.0269744
0.495048,0.199933,0.0268791
0.495023,0.200202,0.026785
0.494997,0.200469,0.0266925
0.494972,0.200735,0.026602
0.494946,0.201001,0.026514
0.494921,0.201266,0.0264286
0.494896,0.20153,0.0263463
0.49487,0.201793,0.0262674
0.494845,0.202055,0.026192
0.49482,0.202316,0.0261203
0.494795,0.202577,0.0260526
0.49477,0.202837,0.0259889
0.494745,0.203097,0.0259295
0.49472,0.203356,0.0258742
0.494695,0.203615,0.0258233
0.494669,0.203873,0.0257767
0.494644,0.20413,0.0257345
0.494619,0.204387,0.0256965
0.494594,0.204644,0.0256628
0.494569,0.2049,0.0256333
0.494544,0.205157,0.0256079
0.494519,0.205413,0.0255865
0.494493,0.205668,0.025569
0.494468,0.205924,0.0255552
0.494443,0.206179,0.025545
0.494417,0.206435,0.0255383
0.494392,0.20669,0.0255348
0.494367,0.206946,0.0255344
0.494341,0.207201,0.025537
0.494316,0.207456,0.0255423
0.49429,0.207712,0.0255501
0.494264,0.207967,0.0255602
0.494239,0.208223,0.0255726
0.494213,0.208479,0.0255868
0.494187,0.208735,0.0256029
0.494161,0.208991,0.0256205
0.494136,0.209247,0.0256395
0.49411,0.209504,0.0256597
0.494084,0.20976,0.0256809
0.494058,0.210017,0.025703
0.494032,0.210274,0.0257257
0.494006,0.210532,0.025749
0.49398,0.210789,0.0257726
0.493954,0.211047,0.0257964
0.493928,0.211305,0.0258202
0.493902,0.211564,0.025844
0.493876,0.211822,0.0258676
0.493849,0.212081,0.0258909
0.493823,0.21234,0.0259137
0.493797,0.212599,0.025936
0.493771,0.212859,0.0259578
0.493744,0.213119,0.0259788
0.493718,0.213378,0.025999
0.493692,0.213639,0.0260185
0.493666,0.213899,0.026037
0.493639,0.214159,0.0260546
0.493613,0.21442,0.0260712
0.493587,0.214681,0.0260868
0.49356,0.214942,0.0261014
0.493534,0.215203,0.0261149
0.493508,0.215464,0.0261274
0.493482,0.215725,0.0261388
0.493455,0.215987,0.0261491
0.493429,0.216248,0.0261584
0.493403,0.21651,0.0261666
0.493376,0.216772,0.0261738
0.49335,0.217033,0.02618
0.493324,0.217295,0.0261852
0.493297,0.217557,0.0261895
0.493271,0.217819,0.0261928
0.493245,0.218081,0.0261952
0.493219,0.218343,0.0261968
0.493192,0.218605,0.0261976
0.493166,0.218867,0.0261977
0.49314,0.219129,0.026197
0.493114,0.219391,0.0261957
0.493088,0.219653,0.0261937
0.493061,0.219915,0.0261911
0.493035,0.220177,0.0261881
0.493009,0.220438,0.0261845
0.492983,0.2207,0.0261805
0.492957,0.220962,0.0261762
0.492931,0.221224,0.0261714
0.492905,0.221485,0.0261664
0.492879,0.221747,0.0261612
0.492852,0.222009,0.0261557
0.492826,0.22227,0.0261501
0.4928,0.222532,0.0261443
0.492774,0.222793,0.0261385
0.492748,0.223054,0.0261326
0.492722,0.223316,0.0261267
0.492696,0.223577,0.0261208
0.49267,0.223838,0.026115
0.492644,0.224099,0.0261092
0.492618,0.22436,0.0261035
0.492592,0.224621,0.026098
0.492566,0.224882,0.0260926
0.49254,0.225143,0.0260874
0.492514,0.225404,0.0260824
0.492488,0.225665,0.0260776
0.492462,0.225926,0.026073
0.492436,0.226186,0.0260686
0.49241,0.226447,0.0260645
0.492384,0.226708,0.0260606
0.492358,0.226968,0.0260569
0.492332,0.227229,0.0260536
0.492306,0.227489,0.0260504
0.49228,0.22775,0.0260476
0.492254,0.22801,0.026045
0.492228,0.228271,0.0260427
0.492202,0.228531,0.0260406
0.492176,0.228791,0.0260388
0.49215,0.229052,0.0260372
0.492124,0.229312,0.0260359
0.492098,0.229573,0.0260348
0.492072,0.229833,0.0260339
0.492046,0.230093,0.0260333
0.49202,0.230354,0.0260329
0.491994,0.230614,0.0260326
0.491968,0.230874,0.0260326
0.491942,0.231135,0.0260327
0.491915,0.231395,0.026033
0.491889,0.231655,0.0260335
0.491863,0.231916,0.0260341
0.491837,0.232176,0.0260348
0.491811,0.232436,0.0260357
0.491785,0.232697,0.0260366
0.491759,0.232957,0.0260377
0.491733,0.233217,0.0260388
0.491707,0.233478,0.02604
0.491681,0.233738,0.0260413
0.491655,0.233999,0.0260427
0.491629,0.234259,0.026044
0.491603,0.234519,0.0260455
0.491577,0.23478,0.0260469
0.491551,0.23504,0.0260483
0.491525,0.235301,0.0260498
0.491499,0.235561,0.0260513
0.491473,0.235822,0.0260527
0.491447,0.236082,0.0260541
0.49142,0.236343,0.0260555
0.491394,0.236604,0.0260569
0.491368,0.236864,0.0260583
0.491342,0.237125,0.0260596
0.491316,0.237385,0.0260608
0.49129,0.237646,0.026062
0.491264,0.237907,0.0260632
0.491238,0.238167,0.0260643
0.491212,0.238428,0.0260653
0.491186,0.238689,0.0260663
0.49116,0.238949,0.0260672
0.491134,0.23921,0.0260681
0.491107,0.239471,0.0260689
0.491081,0.239731,0.0260696
0.491055,0.239992,0.0260703
0.491029,0.240253,0.0260709
0.491003,0.240513,0.0260714
0.490977,0.240774,0.0260719
0.490951,0.241035,0.0260723
0.490925,0.241296,0.0260726
0.490899,0.241556,0.0260729
0.490873,0.241817,0.0260732
0.490847,0.242078,0.0260734
0.490821,0.242338,0.0260735
0.490795,0.242599,0.0260736
0.490768,0.24286,0.0260736
0.490742,0.243121,0.0260736
0.490716,0.243381,0.0260735
0.49069,0.243642,0.0260734
0.490664,0.243903,0.0260733
0.490638,0.244164,0.0260731
0.490612,0.244424,0.0260729
0.490586,0.244685,0.0260727
0.49056,0.244946,0.0260725
0.490534,0.245206,0.0260722
0.490508,0.245467,0.0260719
0.490482,0.245728,0.0260716
0.490456,0.245989,0.0260713
0.49043,0.246249,0.0260709
0.490403,0.24651,0.0260706
0.490377,0.246771,0.0260702
0.490351,0.247031,0.0260699
0.490325,0.247292,0.0260695
0.490299,0.247553,0.0260692
0.490273,0.247814,0.0260688
0.490247,0.248074,0.0260685
0.490221,0.248335,0.0260681
0.490195,0.248596,0.0260678
0.490169,0.248856,0.0260674
0.490143,0.249117,0.0260671
0.490117,0.249378,0.0260668
0.490091,0.249638,0.0260665
0.490065,0.249899,0.0260661
0.490039,0.25016,0.0260654
0.490013,0.25042,0.026064
0.489987,0.250681,0.0260615
0.489961,0.250941,0.0260573
0.489935,0.251202,0.0260505
0.489909,0.251462,0.0260404
0.489883,0.251723,0.0260259
0.489857,0.251983,0.026006
0.489832,0.252243,0.0259797
0.489806,0.252503,0.0259462
0.489781,0.252762,0.0259043
0.489756,0.253021,0.0258533
0.489731,0.253279,0.0257924
0.489706,0.253536,0.0257207
0.489681,0.253793,0.0256377
0.489657,0.254049,0.0255428
0.489633,0.254304,0.0254356
0.489609,0.254558,0.0253157
0.489586,0.25481,0.025183
0.489563,0.255061,0.0250373
0.48954,0.255311,0.0248786
0.489517,0.255559,0.0247069
0.489495,0.255805,0.0245225
0.489473,0.256049,0.0243255
0.489452,0.256291,0.0241163
0.489431,0.256531,0.0238954
0.48941,0.256769,0.0236631
0.48939,0.257004,0.0234201
0.48937,0.257237,0.0231668
0.48935,0.257467,0.0229039
0.489331,0.257695,0.022632
0.489312,0.25792,0.0223519
0.489293,0.258142,0.0220642
0.489275,0.258361,0.0217697
0.489258,0.258577,0.021469
0.48924,0.25879,0.021163
0.489223,0.259,0.0208523
0.489207,0.259207,0.0205377
0.489191,0.259411,0.0202198
0.489175,0.259611,0.0198995
0.489159,0.259809,0.0195773
0.489144,0.260003,0.0192539
0.48913,0.260193,0.01893
0.489115,0.260381,0.0186063
0.489101,0.260565,0.0182832
0.489087,0.260747,0.0179613
0.489074,0.260925,0.0176413
0.489061,0.261099,0.0173235
0.489048,0.261271,0.0170086
0.489035,0.261439,0.0166968
0.489023,0.261605,0.0163886
0.489011,0.261767,0.0160845
0.488999,0.261926,0.0157847
0.488988,0.262082,0.0154896
0.488976,0.262236,0.0151994
0.488965,0.262386,0.0149144
0.488954,0.262534,0.0146349
0.488944,0.262679,0.014361
0.488933,0.262821,0.0140929
0.488923,0.262961,0.0138307
0.488913,0.263098,0.0135746
0.488903,0.263232,0.0133247
0.488894,0.263364,0.0130809
0.488884,0.263494,0.0128434
0.488875,0.263621,0.0126122
0.488866,0.263746,0.0123872
0.488857,0.263868,0.0121685
0.488848,0.263989,0.0119559
0.488839,0.264107,0.0117495
0.48883,0.264224,0.0115492
0.488822,0.264338,0.0113548
0.488813,0.264451,0.0111663
0.488805,0.264562,0.0109835
0.488797,0.264671,0.0108063
0.488788,0.264778,0.0106346
0.48878,0.264883,0.0104682
0.488773,0.264987,0.0103069
0.488765,0.265089,0.0101506
0.488757,0.26519,0.00999919
