z,vz,az
0.607711,0.136771,0.0694083
0.607618,0.136958,0.0185031
0.607523,0.136536,-0.0471871
0.60742,0.135497,-0.108322
0.607321,0.136897,0.0625731
0.607227,0.137126,0.0337504
0.607134,0.137241,0.0604656
0.607047,0.138287,0.128441
0.60697,0.139307,0.116839
0.6069,0.139962,0.0720965
0.606832,0.140082,0.0112951
0.606777,0.142532,0.164964
0.606735,0.143581,0.109062
0.606697,0.14424,0.106868
0.606664,0.145075,0.1121
0.606635,0.145797,0.0787937
0.606608,0.145984,0.0120407
0.606576,0.145444,-0.064115
0.606534,0.144379,-0.119149
0.606494,0.145667,0.0494721
0.606459,0.145778,0.022489
0.606423,0.145802,0.0516238
0.606389,0.146265,0.0823347
0.60636,0.146805,0.0662961
0.606333,0.146923,0.00937355
0.606303,0.146369,-0.0627002
0.606281,0.148085,0.0895742
0.606266,0.148436,0.0405323
0.606251,0.148491,0.0491936
0.606236,0.148829,0.0656233
0.606224,0.14915,0.0418097
0.606212,0.14901,-0.0179209
0.606194,0.148194,-0.0895391
0.606181,0.149665,0.0653728
0.606172,0.149802,0.0197139
0.606162,0.149675,0.0318552
0.606151,0.149861,0.0514204
0.606142,0.150057,0.0301052
0.606131,0.149809,-0.0278706
0.606114,0.148897,-0.098473
0.606102,0.150274,0.0566553
0.606093,0.15032,0.011156
0.606082,0.150105,0.0232699
0.606069,0.150203,0.0428229
0.606057,0.150311,0.0216825
0.606044,0.149979,-0.0359227
0.606023,0.148989,-0.105982
0.605992,0.147748,-0.139963
0.605963,0.148838,0.0326207
0.605937,0.148776,0.0106253
0.60591,0.148678,0.043537
0.605885,0.149037,0.0738473
0.605864,0.149447,0.0537611
0.605844,0.149387,-0.00877556
0.605819,0.148603,-0.086258
0.605799,0.150052,0.0629638
0.605784,0.150115,0.011864
0.605765,0.149873,0.0198372
0.605745,0.149916,0.0369171
0.605724,0.149955,0.0146129
0.605701,0.149549,-0.0432666
0.60567,0.148486,-0.11304
0.605642,0.149734,0.0447386
0.605617,0.149671,0.00123138
0.605589,0.149364,0.0152333
0.60556,0.149387,0.036592
0.60553,0.149435,0.0168668
0.605503,0.1498,0.0158601
0.605474,0.149338,-0.0506423
0.605453,0.151215,0.119101
0.605441,0.151916,0.0853311
0.605432,0.152403,0.0956778
0.605426,0.153221,0.109766
0.605425,0.153847,0.0695505
0.605422,0.153855,-0.00531854
0.605429,0.156022,0.131605
0.605443,0.156628,0.0606252
0.605454,0.15673,0.0480568
0.605462,0.156937,0.0475539
0.605467,0.156999,0.0118029
0.605466,0.156514,-0.0553888
0.605453,0.155305,-0.130835
0.60544,0.156376,0.0250241
0.605426,0.156127,-0.0186207
0.605405,0.155639,-0.00346599
0.60538,0.155495,0.0198025
0.605353,0.155394,0.00212438
0.605322,0.154881,-0.0528997
0.605282,0.153726,-0.121418
0.605244,0.154892,0.0375343
0.605209,0.154751,-0.00599066
0.605169,0.154362,0.00759907
0.605127,0.1543,0.0286319
0.605086,0.154534,0.0291863
0.605045,0.154263,-0.027412
0.604997,0.153349,-0.093094
0.604954,0.154799,0.0688624
0.604916,0.15495,0.0238162
0.604877,0.154816,0.0320263
0.604837,0.154946,0.0462357
0.604798,0.155036,0.0198358
0.604756,0.154641,-0.0423942
0.604724,0.156514,0.106367
0.604698,0.156927,0.0455671
0.604672,0.156922,0.041575
0.604644,0.157092,0.047634
0.60462,0.157784,0.0626003
0.604596,0.157815,0.000152539
0.604568,0.157158,-0.064741
0.604545,0.1589,0.100147
0.604529,0.159351,0.0533787
0.604512,0.15947,0.0551895
0.604494,0.159776,0.0609363
0.604477,0.159958,0.0262132
0.604457,0.159583,-0.0430923
0.604444,0.161421,0.10073
0.604436,0.16176,0.0363479
0.604425,0.161654,0.0301219
0.604412,0.161708,0.0351057
0.604396,0.161659,0.00327748
0.604375,0.16109,-0.0618224
0.604344,0.159806,-0.136815
0.604313,0.160808,0.0199562
0.604283,0.160472,-0.0256799
0.604247,0.159885,-0.0121116
0.604207,0.159633,0.00987933
0.604166,0.159415,-0.00894713
0.604121,0.158774,-0.0648649
0.604085,0.160456,0.0896904
0.604056,0.16072,0.0326038
0.604025,0.16059,0.0307665
0.603994,0.160649,0.0378888
0.603962,0.160616,0.00653996
0.603927,0.160062,-0.059184
0.6039,0.161758,0.0885516
0.603879,0.161987,0.0271276
0.603855,0.161794,0.0231442
0.60383,0.161843,0.0345795
0.603804,0.16178,0.0035101
0.603773,0.161206,-0.0602848
0.603734,0.159931,-0.134646
0.603696,0.160944,0.0220668
0.60366,0.160631,-0.0235087
0.603619,0.160054,-0.0110864
0.603577,0.16003,0.0274224
0.603536,0.159972,0.00847073
0.603493,0.159496,-0.044567
0.60346,0.161382,0.112819
0.603437,0.161854,0.0539033
0.603417,0.162398,0.0846747
0.6034,0.162951,0.0872308
0.603387,0.163372,0.0578693
0.603374,0.163313,-0.00598003
0.603371,0.165493,0.136655
0.603376,0.166112,0.0628899
0.603379,0.166172,0.0439741
0.60338,0.166271,0.0368118
0.603378,0.166165,-0.00503461
0.60337,0.165459,-0.0777437
0.603365,0.166959,0.0668724
0.603364,0.166972,0.00399627
0.603356,0.166555,-7.96126e-05
0.603344,0.166321,0.00743571
0.603328,0.166004,-0.0221279
0.603305,0.165184,-0.085734
0.603288,0.166637,0.0650953
0.603274,0.166645,0.00564526
0.603256,0.166244,0.00293214
0.603233,0.166029,0.0104602
0.603208,0.165729,-0.0198687
0.603178,0.164917,-0.0845771
0.603152,0.16637,0.065384
0.603131,0.16637,0.005149
0.603106,0.165956,0.00191477
0.603077,0.165727,0.0092358
0.603045,0.165412,-0.0210657
0.603008,0.164587,-0.0856224
0.602977,0.16603,0.0647795
0.60295,0.166024,0.00486804
0.60292,0.165607,0.00189708
0.602886,0.165377,0.00944675
0.602849,0.165063,-0.0207008
0.602808,0.16424,-0.0852156
0.602773,0.165686,0.0653636
0.602742,0.165684,0.00543365
0.602708,0.16527,0.00236561
0.602671,0.165042,0.0098071
0.602633,0.164729,-0.0204757
0.602589,0.163905,-0.0851806
0.602552,0.16535,0.0654006
0.60252,0.165345,0.00532582
0.602485,0.164927,0.00207335
0.602447,0.164694,0.00934778
0.602407,0.164374,-0.02111
0.602367,0.164293,-0.0289543
0.602339,0.166317,0.125666
0.602321,0.166929,0.0784643
0.602305,0.167274,0.086346
0.602294,0.168251,0.121974
0.602289,0.168951,0.0787756
0.602284,0.168978,0.000518479
0.60229,0.171158,0.13715
0.602302,0.17174,0.0587893
0.602311,0.17172,0.0348742
0.602317,0.171859,0.0354653
0.602319,0.171705,-0.0102302
0.602314,0.170923,-0.0835519
0.602312,0.172363,0.0628931
0.602312,0.172319,-0.0012788
0.602305,0.171818,-0.00884931
0.602293,0.17146,-0.00533252
0.602275,0.170983,-0.0385971
0.602266,0.172961,0.121786
0.602265,0.173484,0.0552919
0.602262,0.173437,0.0352319
0.602256,0.173408,0.0255301
0.602246,0.173145,-0.019897
0.602229,0.172244,-0.0972181
0.602214,0.173516,0.0448861
0.6022,0.173275,-0.0210917
0.602178,0.172579,-0.0274994
0.60215,0.172051,-0.0209883
0.602116,0.171439,-0.0506617
0.602075,0.170323,-0.114085
0.602037,0.171497,0.0393375
0.602001,0.171243,-0.0186997
0.601961,0.170591,-0.0203164
0.601916,0.170137,-0.0115738
0.601867,0.169609,-0.0408889
0.60183,0.17157,0.12277
0.601801,0.172041,0.0535698
0.601773,0.171969,0.0341248
0.601742,0.171917,0.0237992
0.60171,0.171623,-0.0224901
0.60167,0.170687,-0.0999321
0.601635,0.171933,0.0434884
